param_count,model_size_mb,flops,params,training_memory_mb
277679,1.0592613220214844,406120205,"{'num_conv_layers': 1, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'elu', 'pool_size_0': 1, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 175, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'silu', 'learning_rate': 0.000650147520468059}",9079.877182006836
291072,1.1103515625,230067968,"{'num_conv_layers': 1, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'gelu', 'pool_size_0': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00042046166945764417}",9079.8251953125
291072,1.1103515625,213683968,"{'num_conv_layers': 1, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'relu', 'pool_size_0': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0037000862771995073}",9079.8251953125
291072,1.1103515625,213683968,"{'num_conv_layers': 1, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'elu', 'pool_size_0': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.004266216211882321}",9079.8251953125
284928,1.0869140625,160435968,"{'num_conv_layers': 1, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'relu', 'pool_size_0': 1, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.003904732799756831}",9079.7314453125
262158592,1000.0556640625,637092608,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'gelu', 'pool_size_0': 2, 'pooling_type': 'flatten', 'num_dense_layers': 0, 'learning_rate': 0.002979966069754895}",9075.1181640625
262152448,1000.0322265625,579748608,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'relu', 'pool_size_0': 2, 'pooling_type': 'flatten', 'num_dense_layers': 0, 'learning_rate': 0.0007755908063747332}",9075.0244140625
3819776,14.5712890625,9897674496,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'relu', 'pool_size_1': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0012774663024704412}",8966.1572265625
375727,1.4332847595214844,1210204079,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'relu', 'pool_size_0': 2, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'elu', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 175, 'dense_0_dropout': 0.4, 'dense_0_act': 'sigmoid', 'learning_rate': 0.005462791763733478}",8914.242416381836
273125008,1041.8892211914062,724542096,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 400, 'dense_0_dropout': 0.1, 'dense_0_act': 'tanh', 'learning_rate': 0.003952941940089288}",8909.538330078125
4886784,18.6416015625,12843193600,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'gelu', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0060879191630677405}",8899.1884765625
51235634,195.44843292236328,278721330,"{'num_conv_layers': 1, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'gelu', 'pool_size_0': 4, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 50, 'dense_0_dropout': 0.0, 'dense_0_act': 'elu', 'learning_rate': 0.0012524172603050185}",8856.726348876953
529252,2.0189361572265625,3184551524,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'elu', 'pool_size_0': 1, 'conv1d_1_filters': 1024, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'relu', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 100, 'dense_0_dropout': 0.2, 'dense_0_act': 'none', 'learning_rate': 0.0003210236792865233}",8750.054260253906
18498835,70.56745529174805,3497397523,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'silu', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 6, 'conv1d_1_act': 'none', 'pool_size_1': 4, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 275, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'elu', 'learning_rate': 0.00021673694591679783}",8670.053512573242
2265344,8.6416015625,4454320896,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'tanh', 'pool_size_0': 4, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'relu', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0001535964346493114}",8609.6884765625
2242685,8.555164337158203,4552554877,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'elu', 'pool_size_0': 4, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'tanh', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 125, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'none', 'learning_rate': 0.00035354767707580553}",8609.464797973633
1676482,6.395271301269531,10622813130,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'tanh', 'pool_size_0': 1, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'tanh', 'pool_size_1': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 450, 'dense_0_dropout': 0.1, 'dense_0_act': 'gelu', 'learning_rate': 0.0059989394931063075}",8601.374053955078
753171,2.873119354248047,3194984339,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'silu', 'pool_size_0': 1, 'conv1d_1_filters': 1024, 'conv1d_1_kernel_size': 6, 'conv1d_1_act': 'silu', 'pool_size_1': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 275, 'dense_0_dropout': 0.4, 'dense_0_act': 'relu', 'learning_rate': 0.003460475568503902}",8587.277633666992
692477,2.641590118408203,4245736689,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'relu', 'pool_size_0': 1, 'conv1d_1_filters': 1024, 'conv1d_1_kernel_size': 8, 'conv1d_1_act': 'silu', 'pool_size_1': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 125, 'dense_0_dropout': 0.5, 'dense_0_act': 'gelu', 'learning_rate': 0.00016103381426579784}",8586.131790161133
403712,1.5400390625,2168237824,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'gelu', 'pool_size_0': 1, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'tanh', 'pool_size_1': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.008675510254464015}",8581.2939453125
361622,1.3794784545898438,1357083798,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 2, 'conv1d_1_act': 'elu', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 150, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'tanh', 'learning_rate': 0.00015693734759512166}",8580.68099975586
4911360,18.7353515625,13037071616,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'none', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00011708420641020614}",8566.3134765625
1116928,4.2607421875,4453353984,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'elu', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 8, 'conv1d_1_act': 'tanh', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.00048083856904534555}",8529.486328125
1129216,4.3076171875,4559934976,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'silu', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 8, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0075139225536963025}",8508.798828125
557209,2.1255836486816406,2258363673,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'relu', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'silu', 'pool_size_1': 4, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 25, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'relu', 'learning_rate': 0.0014845729555994155}",8489.732315063477
2503936,9.5517578125,18960813312,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 1, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0010174923146492277}",8446.5908203125
1252084,4.7763214111328125,4257149940,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 8, 'conv1d_1_act': 'none', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 500, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'elu', 'learning_rate': 0.006749064085842539}",8386.406066894531
2497455,9.527034759521484,6649056431,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'gelu', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 175, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'relu', 'learning_rate': 0.005080748403849692}",8321.367416381836
2485504,9.4814453125,6745947136,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0025195876377557755}",8320.9287109375
1156352,4.4111328125,3112332032,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'silu', 'pool_size_0': 3, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'relu', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0004986486884069628}",8314.5224609375
535251,2.041820526123047,1996024889,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'gelu', 'pool_size_0': 2, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 6, 'conv1d_1_act': 'gelu', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 275, 'dense_0_dropout': 0.4, 'dense_0_act': 'silu', 'learning_rate': 0.0006778829734096935}",8286.608688354492
201216,0.767578125,930419328,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'relu', 'pool_size_0': 2, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 2, 'conv1d_1_act': 'elu', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0006681185204721005}",8286.29638671875
1672601,6.380466461181641,2431623961,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'silu', 'pool_size_0': 2, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'none', 'pool_size_1': 3, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 25, 'dense_0_dropout': 0.4, 'dense_0_act': 'sigmoid', 'learning_rate': 0.0002731689145593911}",8267.065811157227
1387776,5.2939453125,3573867776,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'gelu', 'pool_size_0': 3, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'none', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00835564542178759}",8262.5537109375
13947617,53.205936431884766,3227377059,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 8, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 3, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 225, 'dense_0_dropout': 0.1, 'dense_0_act': 'silu', 'learning_rate': 0.0009703028968406347}",8259.971694946289
530432,2.0234375,2124552320,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'elu', 'pool_size_0': 1, 'conv1d_1_filters': 1024, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'tanh', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00023703703612231982}",8249.97607421875
1447424,5.521484375,9457844736,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'tanh', 'pool_size_0': 1, 'conv1d_1_filters': 1024, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'none', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0011270092386102323}",8097.466796875
699136,2.6669921875,5306089984,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'none', 'pool_size_0': 1, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'elu', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.000963436979015316}",8085.611328125
495710,1.8909835815429688,359464030,"{'num_conv_layers': 1, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 350, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'tanh', 'learning_rate': 0.0007251676728550554}",8083.460418701172
405779,1.5479240417480469,406375955,"{'num_conv_layers': 1, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 275, 'dense_0_dropout': 0.5, 'dense_0_act': 'sigmoid', 'learning_rate': 0.006798387469137287}",8081.978317260742
11358720,43.330078125,1484256256,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'silu', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 6, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 2, 'pooling_type': 'flatten', 'num_dense_layers': 0, 'learning_rate': 0.0016384845340209724}",8081.29638671875
315648,1.2041015625,416435968,"{'num_conv_layers': 1, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'silu', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0016143820433366356}",8080.2001953125
303360,1.1572265625,309939968,"{'num_conv_layers': 1, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.007397143542526592}",8080.0126953125
303360,1.1572265625,309939968,"{'num_conv_layers': 1, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'elu', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0037950713758734163}",8080.0126953125
278784,1.0634765625,111283968,"{'num_conv_layers': 1, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.00503452628494058}",8079.6376953125
272640,1.0400390625,64179968,"{'num_conv_layers': 1, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'elu', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00040029958682348137}",8079.5439453125
2186496,8.3408203125,4371500288,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'gelu', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 8, 'conv1d_1_act': 'tanh', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0010851634903400328}",8045.8662109375
973568,3.7138671875,2606938240,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'tanh', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'silu', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.009030398639774558}",8027.048828125
358959,1.3693199157714844,908585647,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'tanh', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 2, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 175, 'dense_0_dropout': 0.4, 'dense_0_act': 'elu', 'learning_rate': 0.0018012162955181772}",8024.864486694336
242838,0.9263534545898438,772859798,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'gelu', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'gelu', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 150, 'dense_0_dropout': 0.1, 'dense_0_act': 'sigmoid', 'learning_rate': 0.0007291878847880296}",8023.055999755859
2479360,9.4580078125,5125164288,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'tanh', 'pool_size_1': 4, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0019017407576885133}",8019.0849609375
996471,3.8012351989746094,1684863333,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'tanh', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 375, 'dense_0_dropout': 0.1, 'dense_0_act': 'silu', 'learning_rate': 0.007053338800662754}",8007.382186889648
873216,3.3310546875,2502876416,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'tanh', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 6, 'conv1d_1_act': 'none', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.001842098634569208}",7949.142578125
601232,2.29351806640625,1454861456,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'none', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 400, 'dense_0_dropout': 0.4, 'dense_0_act': 'relu', 'learning_rate': 0.00019255834040097077}",7945.578369140625
1337600,5.1025390625,2960038656,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'none', 'pool_size_0': 3, 'conv1d_1_filters': 1024, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'tanh', 'pool_size_1': 4, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0055338648786922}",7928.2705078125
8620800,32.8857421875,1061416448,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'tanh', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 4, 'pooling_type': 'flatten', 'num_dense_layers': 0, 'learning_rate': 0.00011810572815971686}",7925.173828125
332288,1.267578125,1104920960,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'tanh', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00576935501381192}",7913.10888671875
623104,2.376953125,1683881024,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'gelu', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0004264861119869615}",7886.29638671875
417847,1.5939598083496094,957587191,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'none', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 375, 'dense_0_dropout': 0.0, 'dense_0_act': 'sigmoid', 'learning_rate': 0.00034666323292110307}",7852.280624389648
529349,2.019306182861328,848675023,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'relu', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'relu', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 325, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'silu', 'learning_rate': 0.00012425029906791733}",7833.496658325195
739266,2.8200759887695312,1356674498,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 450, 'dense_0_dropout': 0.1, 'dense_0_act': 'relu', 'learning_rate': 0.00401819697298793}",7805.632843017578
729856,2.7841796875,1626729984,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'relu', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0017161664117299762}",7804.830078125
224000,0.8544921875,733844480,"{'num_conv_layers': 2, 'conv1d_0_filters': 1024, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'gelu', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'tanh', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0011164756192702941}",7786.673828125
